"set","ensembl","quelle"
"S_FRACHT0","ENSG00000113739","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000139574","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000026297","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196139","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000090539","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000073734","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000276582","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000109270","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000080493","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000118640","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000171360","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000108417","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000292032","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000263022","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000126337","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000166396","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000174080","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000006788","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000125735","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000161955","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000239697","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000121858","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000125657","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000143537","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000168615","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000282230","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000243509","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000185559","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130957","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136155","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136143","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000143162","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000100490","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000158815","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196468","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000111052","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000140575","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000099250","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137563","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000112761","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000064205","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000104415","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000007062","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000275395","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000281123","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000126231","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000171388","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000161011","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000284099","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000106052","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000087053","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000214078","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000072958","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000111405","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000117280","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000277775","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196787","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000124635","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000257335","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000282607","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000106299","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000008438","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000120337","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000160145","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000169583","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000112902","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000008294","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000117407","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000007216","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000011347","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000116194","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000101557","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000108389","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000123609","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000159720","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000148798","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170454","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000105185","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000108639","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000185359","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000198774","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130385","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000108231","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000185236","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000008517","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000183691","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000006016","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000162889","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000205336","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000128524","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137674","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000165983","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000125733","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000147869","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000065054","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000145147","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000197901","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000100884","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000285221","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000133116","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000123595","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000109062","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000181092","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000101350","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137055","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000221988","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000168452","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000236649","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000206256","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000227600","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000228116","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000206329","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000231618","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000125304","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000149452","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137106","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000101670","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000172940","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000134256","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000153802","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136156","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000148834","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000131400","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000157782","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000158859","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000156140","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130513","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000141279","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000119541","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000158458","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000105514","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000145824","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136888","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000107789","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000184344","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000198752","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000146592","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000155660","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000164326","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000167749","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000291014","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000156049","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000173226","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196208","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000058453","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000176406","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170381","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196187","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000065613","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000182149","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000198853","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000198799","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000255690","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000154174","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000172939","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000071127","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000013364","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170482","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000162344","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000181634","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137440","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136754","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000113552","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170248","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000141198","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000100284","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115657","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137496","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000254986","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000086758","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000164176","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000162704","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000241553","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000111229","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130429","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115091","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000138071","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000140391","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000117472","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000163466","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115073","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000291597","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000138107","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000143870","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000105835","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000142789","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000166509","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000105246","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000173698","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000162366","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000182220","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000158195","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000102898","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000132849","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000132952","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000137312","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000223654","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000236271","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000232280","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000230143","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000224740","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000206480","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000206379","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000116690","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000144677","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000171819","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000135414","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000143167","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000128606","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000070404","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000131042","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000276146","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000274513","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000277751","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000275463","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000069345","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000133318","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000096006","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000117448","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000006606","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000075213","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000258947","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000104833","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000188229","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000124406","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000104419","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000104324","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000101443","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000176788","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000079337","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000159674","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000262655","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130560","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000130558","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000244754","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170382","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000196937","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000175866","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000153208","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000083535","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000134363","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000131236","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000170275","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000108828","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115694","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000187764","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000075223","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000140092","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000136425","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000185043","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000078114","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000175203","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000101000","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000123131","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000106541","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000241685","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000102837","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000156234","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000135624","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115484","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000166226","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000119655","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000115523","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000184374","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000112667","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000100591","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000128050","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_FRACHT0","ENSG00000124356","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
