"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"CUL3",0.324431460556069,0.325626500032382,0.289933853325932,0.293298572857097,0.274317358847819,0.357411075708845,0.34861305683334
"CCDC195",0.080484546803982,0.0487723804895655,0.100440849391435,0.0439703650035708,0.0317113743433726,0.0468428996335594,0.0666732579730255
"DOCK10",0.179818978284894,0.176777164910443,0.169749590550726,0.189748578538056,0.170140165315157,0.156306179027107,0.164401784216398
"NYAP2",0.0565032090968299,0.0226039323651529,0.0664113390947207,0.0327574661675259,0.0180709149606037,0.0324198113536625,0.045749530665211
"IRS1",0.559599231910655,0.786755428547566,0.659210954415172,0.493880076165985,0.660169883652476,0.654851880809797,0.687441449922869
"RHBDD1",0.208810070400659,0.205522524595235,0.199723913094847,0.183040489548598,0.234572454331143,0.213741585933196,0.200879193581827
"COL4A4",0.0836134670751343,0.0564612068294143,0.124617661466171,0.083147202756338,0.0576261974425158,0.0905899357353648,0.063745084831719
"COL4A3",0.083650488220843,0.0558731882693167,0.123068580761231,0.082926593485875,0.0559865102958358,0.0897627803851421,0.0633864752731556
"MFF",0.174474974236569,0.225809431524247,0.231196075602231,0.210606357428424,0.199568109800999,0.20107421815842,0.202437843739735
"TM4SF20",0.120782686628508,0.110753622641762,0.227475223451316,0.184903084024683,0.187241274469294,0.177793001073974,0.0987213979862645
"SCYGR1",0.110173407976515,0.0883962951117408,0.170252523368581,0.108294937521706,0.135861042128919,0.142246629729339,0.076538425794428
"AGFG1",0.201607681966311,0.201184375362934,0.192302908385315,0.251395980807734,0.208904979921739,0.21850594720702,0.222930337264956
"SCYGR2",0.103493516205321,0.0673006830186877,0.0948419124891033,0.0520570867237358,0.0353419916460164,0.0612698693541404,0.0774967102521726
"SCYGR10",0.0945501234297224,0.0640068572732877,0.103192708348101,0.069307127572722,0.0393987580372203,0.0708946050320444,0.0715425708430129
"SCYGR3",0.0953354361658218,0.0666972556783012,0.099167228475247,0.0826768166871689,0.0371014939194868,0.0720858480959077,0.0776693312965212
